plan_id,model,variant,profile_id,line_number,text,label
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,46,2.  **Strength Training (Full Body)** | Intensity: Light | Duration: 20 minutes,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,47,*   Modified Plank: 2 sets of 30 seconds hold,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,48,*   Bird Dog: 2 sets of 10 repetitions per side,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,49,*   Modified Dumbbell Rows (or resistance band rows): 2 sets of 10 repetitions,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,50,*   Bicep Curls (with light weights or resistance bands): 2 sets of 10 repetitions,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,51,*   Overhead Press (with light weights or resistance bands): 2 sets of 10 repetitions,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,52,"3.  **Cool-down:** Gentle stretching, holding each stretch for 30 seconds.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,54,**Saturday**,0
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,56,1.  **Walking** | Intensity: Light | Duration: 45 minutes,1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,57,2.  **Yoga/Pilates** | Intensity: Light | Duration: 30 minutes (beginner level),1
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,59,**Sunday**,0
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,61,1.  **Rest**,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,63,**Additional Notes and Recommendations:**,0
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,65,"*   **Progression:** Gradually increase the duration, intensity, or frequency of your exercise as you get fitter.  Don't increase too quickly, as this can increase your risk of injury.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,66,"*   **Consistency is Key:** Aim to stick to this plan as consistently as possible, even if you need to adjust it occasionally.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,67,"*   **Variety:**  Consider incorporating other activities you enjoy, such as gardening, dancing, or taking a leisurely bike ride, to keep things interesting.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,68,"*   **Nutrition:** Exercise is only one part of managing diabetes and weight loss.  Work with a registered dietitian or nutritionist to develop a healthy eating plan.  Focus on whole, unprocessed foods, portion control, and consistent carbohydrate intake.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,69,*   **Weight Management:** Aim for a gradual weight loss of 0.5-1 kg per week.  This is a sustainable rate that is less likely to cause problems for someone with diabetes.,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,70,"*   **Cardiovascular Health:**  Walking, swimming, and water aerobics are excellent choices for improving cardiovascular health.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,71,"*   **Strength Training:** Strength training helps to build muscle mass, which can improve insulin sensitivity and boost metabolism.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,72,"*   **Flexibility:** Stretching and yoga/Pilates improve flexibility and range of motion, reducing the risk of injury.",4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,73,*   **Social Support:**  Consider joining a walking group or exercise class for social support and motivation.,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,74,"*   **Monitor Blood Pressure:** Regular blood pressure monitoring is important, especially with diabetes.",3
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,75,*   **Focus on Enjoyment:** Choose activities you enjoy to make exercise a sustainable part of your lifestyle.,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,76,*   **Adjustments:** Be prepared to adjust the plan based on your individual needs and progress. Your doctor and/or a qualified exercise professional can help you make these adjustments.,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,77,*   **Consider a pedometer or fitness tracker:** These can help you monitor your steps and activity levels.,4
patient_alibayram/medgemma:4b_P4_run1,alibayram/medgemma:4b,patient,P4,79,"**Disclaimer:** This is a sample exercise program and should not be considered medical advice. Always consult with your doctor or a qualified healthcare professional before starting any new exercise program, especially if you have any medical conditions.",0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,1,"Okay, here's a personalized weekly exercise program designed to address your knee osteoarthritis, reduce pain, and improve joint mobility, considering your profile and limitations. Remember, this is a general guideline, and it's crucial to consult with a physical therapist or qualified healthcare professional before starting any new exercise program, especially given your knee condition. They can assess your specific needs and make adjustments as needed.",0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,3,**Important Considerations Before Starting:**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,5,"*   **Warm-up:** Always begin each workout with a 5-10 minute warm-up, including gentle movements like arm circles, leg swings, and marching in place.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,6,"*   **Cool-down:** End each workout with a 5-10 minute cool-down, including stretching the muscles worked during the session.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,7,"*   **Listen to Your Body:** Pay attention to your pain levels. If you experience sharp or increasing pain, stop the exercise and rest. Modify the exercise or choose an alternative.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,8,*   **Proper Form:** Focus on maintaining correct form throughout each exercise. Poor form can exacerbate knee pain.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,9,"*   **Progression:** Gradually increase the intensity, duration, or resistance of your exercises as you get stronger.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,10,"*   **Hydration:** Drink plenty of water before, during, and after exercise.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,11,"*   **Ibuprofen:** Continue taking ibuprofen as needed for pain, but avoid over-reliance.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,13,**Weekly Exercise Plan:**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,15,**Monday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,17,1.  **Low-Impact Aerobic Exercise:** Brisk Walking | Intensity: Light | Duration: 20 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,18,2.  **Quadriceps Strengthening:** Seated Knee Extensions | Intensity: Light | Duration: 15 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,19,3.  **Hamstring Strengthening:** Seated Hamstring Curls | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,20,4.  **Calf Strengthening:** Standing Calf Raises | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,22,**Tuesday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,24,1.  **Swimming:** | Intensity: Light | Duration: 30 minutes (or water aerobics),1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,25,"2.  **Range of Motion Exercises:** Gentle knee flexion and extension exercises, ankle circles, and wrist rotations. | Intensity: Light | Duration: 10 minutes",1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,26,3.  **Balance Training:** Single-leg stance (holding onto a chair for support if needed) | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,28,**Wednesday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,30,1.  **Low-Impact Aerobic Exercise:** Cycling (stationary or outdoor) | Intensity: Light | Duration: 25 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,31,2.  **Hamstring Strengthening:** Hamstring curls with resistance band | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,32,3.  **Hip Abductor Strengthening:** Side leg raises | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,34,**Thursday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,36,1.  **Swimming:** | Intensity: Light | Duration: 30 minutes (or water aerobics),1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,37,"2.  **Range of Motion Exercises:** Gentle knee flexion and extension exercises, ankle circles, and wrist rotations. | Intensity: Light | Duration: 10 minutes",1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,38,3.  **Balance Training:** Single-leg stance (holding onto a chair for support if needed) | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,40,**Friday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,42,1.  **Low-Impact Aerobic Exercise:** Brisk Walking | Intensity: Light | Duration: 25 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,43,"2.  **Quadriceps Strengthening:** Leg press machine (if available, otherwise use bodyweight squats with proper form) | Intensity: Light | Duration: 15 minutes",1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,44,3.  **Calf Strengthening:** Standing calf raises | Intensity: Light | Duration: 10 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,46,**Saturday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,48,1.  **Rest or Active Recovery:** Gentle stretching and mobility exercises. | Intensity: Light | Duration: 20 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,49,"2.  **Range of Motion Exercises:** Gentle knee flexion and extension exercises, ankle circles, and wrist rotations. | Intensity: Light | Duration: 10 minutes",1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,51,**Sunday**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,53,1.  **Rest or Active Recovery:** Gentle stretching and mobility exercises. | Intensity: Light | Duration: 20 minutes,1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,54,"2.  **Range of Motion Exercises:** Gentle knee flexion and extension exercises, ankle circles, and wrist rotations. | Intensity: Light | Duration: 10 minutes",1
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,56,**Additional Notes and Recommendations:**,0
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,58,*   **Physical Therapy:** Consider consulting with a physical therapist for a comprehensive assessment and personalized exercise program. They can teach you proper form and modify exercises as needed.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,59,*   **Weight Management:** Maintaining a healthy weight can reduce stress on your knees.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,60,*   **Proper Footwear:** Wear supportive shoes with good cushioning.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,61,"*   **Avoid High-Impact Activities:** Avoid activities that put excessive stress on your knees, such as running, jumping, and deep squats.",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,62,*   **Listen to your body and adjust the program as needed.**,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,63,*   **Consider adding foam rolling** to help with muscle soreness.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,64,*   **Focus on core strength** to improve stability.,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,65,*   **Consult your doctor before starting this program.**,3
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,66,*   **Continue with your ibuprofen as needed.**,4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,67,"*   **If pain is severe, modify or stop exercise.**",4
patient_alibayram/medgemma:4b_P5_run1,alibayram/medgemma:4b,patient,P5,69,This plan is a starting point. It's essential to work with a healthcare professional to tailor it to your specific needs and monitor your progress. Good luck!,0
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,1,"Okay, I understand. Given your medical history, current activity level, and goal, I will create a personalized weekly exercise plan focusing on a gradual return to activity with a strong emphasis on safety and monitoring. *This plan is for informational purposes only and should not replace the advice of your physician or cardiac rehabilitation specialist. You MUST consult with your doctor or a qualified healthcare professional before starting any new exercise program.*",0
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,3,**Important Considerations:**,0
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,5,*   **Medical Clearance:** This plan assumes you have been cleared by your doctor or cardiac rehabilitation specialist to begin exercise. This is *crucial*.,3
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,6,"*   **Listen to Your Body:** Pain is a signal. Stop immediately if you experience chest pain, dizziness, shortness of breath, or any other unusual symptoms.",3
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,7,*   **Heart Rate Monitoring:** Your doctor may recommend a heart rate monitor. This will help you stay within your safe heart rate zone.,3
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,8,*   **Warm-up and Cool-down:** Always include a 5-10 minute warm-up before each workout and a 5-10 minute cool-down afterward.,4
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,9,*   **Progression:** This plan is a starting point. Gradually increase the intensity and duration of your workouts as tolerated. Don't rush the process.,4
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,10,"*   **Hydration:** Drink plenty of water before, during, and after exercise.",4
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,11,*   **Rest:** Adequate rest is essential for recovery and preventing overtraining.,4
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,13,**Weekly Exercise Plan:**,0
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,15,**Monday**,0
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,17,1.  **Walking** | Intensity: Light | Duration: 15 minutes,1
patient_alibayram/medgemma:4b_P6_run1,alibayram/medgemma:4b,patient,P6,18,2.  **Chair Stand** | Intensity: Light | Duration: 10 repetitions,1
